baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R16W0	R8W7	R16W7	R8W0	R10W7	R6W0	R6W7	R10W0	R3W0	R9W7	R3W7	R9W0	R19W7	R21W0	R21W7	R19W0	Significant	Description	Symbol	KO	Phylum
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	phosphopentomutase [EC:5.4.2.7]	ppm	K22199	K22199
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	replication factor C small subunit	rfcS	K04801	K04801
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	fanconi anemia group M protein	FANCM	K10896	K10896
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	elongation factor 2	EEF2	K03234	K03234
0.897049038807643	3.26156866116901	2.99924512079972	1.08746318817027	0.276832158760242	0.999933555398506	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	No	uncharacterized protein	K09803	K09803	K09803
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	pantoate kinase [EC:2.7.1.169]	pok	K06982	K06982
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA polymerase II small subunit [EC:2.7.7.7]	polB	K02323	K02323
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]	cobY	K19712	K19712
0.347536873073865	1.74690908625209	3.04307394089283	0.574060676862668	0.565926742042824	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	No	fibrillarin-like pre-rRNA processing protein	flpA	K04795	K04795
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	elongation factor 1-beta	EEF1B	K03232	K03232
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	putative nucleotide binding protein	K07572	K07572	K07572
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	choline dehydrogenase [EC:1.1.1.1]	gbsB	K11440	K11440
0.274031326244221	-1.17433343818417	3.05600168641596	-0.384271200963053	0.700777450761778	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	No	archaeal cell division control protein 6	cdc6A	K10725	K10725
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	phytol kinase [EC:2.7.1.182]	VTE5	K18678	K18678
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	translation initiation factor 5B	EIF5B	K03243	K03243
0.274031326244221	-1.17433343818417	3.05600168641596	-0.384271200963053	0.700777450761778	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	No	DNA polymerase II large subunit [EC:2.7.7.7]	polC	K02322	K02322
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	large subunit ribosomal protein L15e	RP-L15e, RPL15	K02877	K02877
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	pre-rRNA-processing protein TSR3	TSR3	K09140	K09140
0.173768436536932	0.700359035505961	3.06038250977364	0.228846895206496	0.818987916695846	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	No	archaeal flagellar protein FlaI	flaI	K07332	K07332
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	HMGCR	K00021	K00021
0.251828250712219	1.58040280686044	3.0476076783507	0.51857160555381	0.604059514123446	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	No	translation initiation factor eIF-2B subunit alpha	EIF2B1	K03239	K03239
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	two-component system, NarL family, response regulator DegU	degU	K07692	K07692
0.260652654805399	1.09486723255603	3.05827140903178	0.358001984167474	0.720341828680648	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	No	DNA topoisomerase VI subunit B [EC:5.6.2.2]	top6B	K03167	K03167
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NADH oxidase (H2O2-forming) [EC:1.6.3.3]	nox1	K17870	K17870
0.274031326244221	-1.17433343818417	3.05600168641596	-0.384271200963053	0.700777450761778	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	No	proliferating cell nuclear antigen	PCNA	K04802	K04802
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	geranylgeranylglycerol-phosphate geranylgeranyltransferase [EC:2.5.1.42]	E2.5.1.42	K17105	K17105
0.173768436536932	0.700359035505961	3.06038250977364	0.228846895206496	0.818987916695846	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	No	exosome complex component RRP41	RRP41, EXOSC4, SKI6	K11600	K11600
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	large subunit ribosomal protein L37Ae	RP-L37Ae, RPL37A	K02921	K02921
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tRNA (pseudouridine54-N1)-methyltransferase [EC:2.1.1.257]	trmY	K16317	K16317
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	archaeal chaperonin	cct, ths	K22447	K22447
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	[Co(II) methylated amine-specific corrinoid protein] reductase [EC:1.16.99.1]	ramA	K16183	K16183
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	ribose 1,5-bisphosphate isomerase [EC:5.3.1.29]	K18237	K18237	K18237
9.57731517094812	1.61193360016859	1.62818728852932	0.990017310370108	0.322165658119311	0.999933555398506	0	0	0	0	12	11	14	0	10	0	15	0	54	0	30	18	No	formate-nitrite transporter family protein	yfdC	K21990	K21990
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	large subunit ribosomal protein L32e	RP-L32e, RPL32	K02912	K02912
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	rpoD	K03047	K03047
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	putative sodium/glutamine symporter	glnT	K11626	K11626
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	F420H2 dehydrogenase subunit N [EC:1.5.98.3]	fpoN	K22169	K22169
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	solute carrier family 5 (high affinity choline transporter), member 7	SLC5A7, CHT1	K14387	K14387
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	gamma-resorcylate decarboxylase [EC:4.1.1.103]	graF	K20941	K20941
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	7-cyano-7-deazaguanine tRNA-ribosyltransferase [EC:2.4.2.48]	tgtA	K18779	K18779
0.548062652488441	-2.55300003313274	3.01655215355405	-0.84633048035481	0.397368408663142	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	No	RNA 3'-terminal phosphate cyclase (GTP) [EC:6.5.1.5]	rtcA	K18105	K18105
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	putative transcriptional regulator	K07731	K07731	K07731
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA-directed RNA polymerase subunit L [EC:2.7.7.6]	rpoL	K03056	K03056
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	diphthine synthase [EC:2.1.1.98]	dph5	K20215	K20215
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	[amino group carrier protein]-L-2-aminoadipate 6-kinase [EC:2.7.2.17]	lysZ, argB	K05828	K05828
0.812872809440787	-0.488639850001411	2.99815319450714	-0.162980280959839	0.870533960583878	0.999933555398506	0	0	0	0	0	10	0	0	0	0	0	0	8	0	0	0	No	A-factor type gamma-butyrolactone 1'-reductase (1S-forming) [EC:1.1.1.413]	barS1	K22322	K22322
0.795336635855018	1.30873403152269	3.01317707547237	0.434336913743286	0.664043801855098	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	No	uncharacterized protein	K07068	K07068	K07068
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	exosome complex component RRP42	RRP42, EXOSC7	K12589	K12589
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA topoisomerase VI subunit A [EC:5.6.2.2]	top6A	K03166	K03166
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	replication factor A1	RFA1, RPA1, rpa	K07466	K07466
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	F420H2 dehydrogenase subunit L [EC:1.5.98.3]	fpoL	K22167	K22167
0.260652654805399	1.09486723255603	3.05827140903178	0.358001984167474	0.720341828680648	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	No	F420H2 dehydrogenase subunit H [EC:1.5.98.3]	fpoH	K22163	K22163
0	0	0	0	1	NA	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	No	iota-carrageenase [EC:3.2.1.157]	cgiA	K20850	K20850
0.260652654805399	1.09486723255603	3.05827140903178	0.358001984167474	0.720341828680648	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	No	coenzyme F430 synthetase [EC:6.4.1.9]	cfbE	K21612	K21612
0.209856875593516	1.40046852305134	3.05235911735665	0.458815122731741	0.646366934013847	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	No	phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]	E2.5.1.41	K17104	K17104
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	elongation factor 1-alpha	EEF1A	K03231	K03231
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	glyceraldehyde dehydrogenase small subunit [EC:1.2.99.8]	cutC	K18022	K18022
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	replication factor C large subunit	rfcL	K04800	K04800
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K07158	K07158	K07158
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	archaeosine synthase alpha-subunit [EC:2.6.1.97 2.6.1.-]	tgtA2, arcS	K07557	K07557
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tRNA pseudouridine synthase 10 [EC:5.4.99.25]	PUS10	K07583	K07583
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA replication factor GINS	ginS	K09723	K09723
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	large subunit ribosomal protein L30e	RP-L30e, RPL30	K02908	K02908
0.125914125356109	0.990656593989617	3.00790391681088	0.32935114331709	0.741890291565299	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	No	DNA-directed RNA polymerase subunit A" [EC:2.7.7.6]	rpoA2	K03042	K03042
2.74359932794309	1.38474238709754	2.42888452283856	0.570114541912943	0.568600012733722	0.999933555398506	0	0	0	0	0	5	7	0	12	0	9	0	29	0	0	0	No	mannitol-1-/sugar-/sorbitol-6-phosphatase [EC:3.1.3.22 3.1.3.23 3.1.3.50]	hxpA	K19270	K19270
0.260652654805399	1.09486723255603	3.05827140903178	0.358001984167474	0.720341828680648	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	No	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	TRMT1, trm1	K00555	K00555
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]	K01622	K01622	K01622
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	surfactin/lichenysin synthetase A	srfAA, licA, lchAA	K15654	K15654
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	RNA-binding protein	K07581	K07581	K07581
0.629790347534396	2.78189294089225	3.00905393578644	0.924507503108343	0.355222146815941	0.999933555398506	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	No	F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5]	mvhG, vhuG, vhcG	K14128	K14128
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	sulfhydrogenase subunit delta [EC:1.12.1.3 1.12.1.5]	hydD	K17994	K17994
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K09143	K09143	K09143
0.503656501424438	2.47192506826217	3.017328486427	0.819242942683156	0.412647818838546	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	No	nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]	nrtC, nasD	K15578	K15578
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K07103	K07103	K07103
0	0	0	0	1	NA	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	No	translation initiation factor 2 subunit 1	EIF2S1	K03237	K03237
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	F420H2 dehydrogenase subunit M [EC:1.5.98.3]	fpoM	K22168	K22168
1.51183340683772	0.329672092025878	2.53941555119732	0.129822033999296	0.896707229829476	0.999933555398506	0	0	0	0	0	5	6	0	10	0	8	0	4	0	0	0	No	2-furoyl-CoA dehydrogenase FAD binding subunit [EC:1.3.99.8]	hmfB	K16878	K16878
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	protein pelota	PELO, DOM34, pelA	K06965	K06965
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	pyrroloquinoline-quinone synthase [EC:1.3.3.11]	pqqC	K06137	K06137
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K09721	K09721	K09721
0.434421091342331	2.19329178081328	3.02640801741639	0.724717806783262	0.468625168679652	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	No	ribosome maturation protein SDO1	SDO1, SBDS	K14574	K14574
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	two-component system, NarL family, sensor kinase [EC:2.7.13.3]	K02480	K02480	K02480
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2-hydroxy-6-oxohepta-2,4-dienoate hydrolase [EC:3.7.1.25]	todF	K10702	K10702
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoate hydrolase [EC:3.7.1.13]	carC	K15756	K15756
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase [EC:3.7.1.-]	etbD	K18092	K18092
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	rpoK	K03055	K03055
4.16041268106525	0.669393644171294	2.32472849053792	0.28794487050675	0.773388939055572	0.999933555398506	0	0	0	0	0	12	11	0	24	0	22	0	23	0	0	0	No	LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor	gntR	K06145	K06145
0.402675784828462	-2.1242378425037	3.031001687542	-0.700836905249747	0.483404803659193	0.999933555398506	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	No	type IV secretion system protein VirB3	virB3, lvhB3	K03198	K03198
0.274031326244221	-1.17433343818417	3.05600168641596	-0.384271200963053	0.700777450761778	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	No	type IV secretion system protein PtlB	ptlB	K12079	K12079
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	cag pathogenicity island protein 7	cag7	K12092	K12092
0.434421091342331	2.19329178081328	3.02640801741639	0.724717806783262	0.468625168679652	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	No	HptB-dependent secretion and biofilm anti anti-sigma factor	hsbA	K20978	K20978
6.39143046136525	0.504711304975568	1.8941629492852	0.266456117287075	0.789887951395509	0.999933555398506	0	0	0	0	4	0	13	0	30	0	25	9	38	0	0	8	No	formate hydrogenlyase subunit 6	hycF	K15831	K15831
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA repair and recombination protein RAD52	RAD52	K10873	K10873
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	gamma-glutamyl hercynylcysteine S-oxide hydrolase [EC:3.5.1.118]	egtC	K07008	K07008
0.125914125356109	0.990656593989617	3.00790391681088	0.32935114331709	0.741890291565299	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	No	transcriptional antiterminator	bglG1	K03493	K03493
0.911253995872314	3.28359636328828	2.9988673511148	1.09494551736929	0.273540506135302	0.999933555398506	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	No	O-antigen flippase	wzxB, rfbX	K18799	K18799
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	CRISPR-associated protein Cmr4	cmr4	K09000	K09000
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	two-component system, response regulator FitH	fitH	K19617	K19617
4.07830729806024	1.39689066082814	2.14833572114318	0.650219910733887	0.515550181587578	0.999933555398506	0	0	0	0	0	0	11	0	8	0	5	0	25	0	13	10	No	UPF0716 protein FxsA	fxsA	K07113	K07113
0.190840723396465	-1.35640523361156	3.05264361091152	-0.444337894133188	0.656798308030452	0.999933555398506	0	0	0	0	0	4	0	0	0	0	0	0	21	0	0	0	No	sucrose porin	scrY	K16077	K16077
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tankyrase [EC:2.4.2.30]	TNKS	K10799	K10799
0.238550904245581	-1.56538070788597	3.04783831558473	-0.513603592382703	0.607529167452485	0.999933555398506	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	No	L-threonine---[L-threonyl-carrier protein] ligase [EC:6.2.1.70]	syrB1	K16126	K16126
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	L-proline---[L-prolyl-carrier protein] ligase [EC:6.2.1.53]	pigI, redM	K21780	K21780
3.77255244949384	2.26617984107854	1.97188650485577	1.14924456123518	0.250455150918878	0.999933555398506	0	0	4	0	18	7	12	0	0	0	7	0	11	0	0	4	No	antitoxin CptB	cptB	K09159	K09159
4.33588530079073	1.77172029622566	2.12980669222617	0.831869062432972	0.405482856251714	0.999933555398506	0	0	0	0	0	0	0	0	17	22	10	3	24	0	5	0	No	stage VI sporulation protein D	spoVID	K06417	K06417
1.41747050084508	3.93320999522978	2.9519506774361	1.33241047192765	0.182725342865239	0.999933555398506	0	0	0	0	5	0	0	0	0	0	0	0	12	0	6	0	No	steroid Delta-isomerase [EC:5.3.3.1]	E5.3.3.1	K01822	K01822
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	pyridoxal phosphate-dependent aminotransferase EpsN [EC:2.6.1.-]	epsN	K19430	K19430
1.5004803624087	-0.00541492371155044	2.79321561620297	-0.00193859853859451	0.998453223125301	0.999933555398506	0	0	3	0	0	4	0	0	13	0	0	0	12	0	0	0	No	uncharacterized protein	K09895	K09895	K09895
0.704698982774718	-0.307298468028468	3.01546947053201	-0.101907338486253	0.918830225021673	0.999933555398506	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	No	CRISPR-associated protein Cmr2	cmr2, cas10	K19076	K19076
0.982558044921411	2.09950708929591	2.99701686214769	0.700532291230214	0.483594946323985	0.999933555398506	0	0	0	0	0	3	0	0	23	0	31	0	20	0	0	0	No	type VI secretion system protein VasG	vasG, clpV	K11907	K11907
2.36559789463618	0.925153172814231	2.70221501986687	0.342368451811733	0.732073627306665	0.999933555398506	0	0	0	0	7	17	6	0	0	0	0	0	17	0	0	0	No	putative acetyltransferase [EC:2.3.1.-]	yedL	K03829	K03829
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2,5-furandicarboxylate decarboxylase 2	hmfG	K16875	K16875
0.390692030926845	-2.07520238078416	3.03293648249586	-0.684222169755575	0.493834884955689	0.999933555398506	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	5	No	sodium-type flagellar protein MotY	motY	K21218	K21218
0	0	0	0	1	NA	0	0	0	0	21	0	0	16	0	0	0	0	0	0	0	0	No	sodium-type polar flagellar protein MotX	motX	K21217	K21217
0.620232351038511	-2.78348776041023	3.01035368538652	-0.924638116086627	0.355154179306181	0.999933555398506	0	0	0	0	0	13	0	0	0	594	0	2008	0	0	0	0	No	enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104]	fabL	K10780	K10780
0.327108313721287	-1.80543816186968	3.04279946778454	-0.593347731582263	0.552948461138885	0.999933555398506	0	0	0	0	0	26	0	0	0	0	0	4	0	0	0	0	No	cytochrome c oxidase subunit IV [EC:7.1.1.9]	coxD, ctaF	K02277	K02277
0.663230080503579	-2.87137375965499	3.00823433253319	-0.954504683562015	0.339828239683503	0.999933555398506	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	No	adenine modification enzyme [EC:2.3.1.-]	mom	K21527	K21527
1.94976633890498	-1.25534486222232	2.53512110589661	-0.49518141729104	0.620472066631322	0.999933555398506	0	0	0	0	0	6	0	0	20	0	11	0	48	0	0	3	No	type VI secretion system secreted protein Hcp	hcp	K11903	K11903
1.05129551899421	3.51630968499717	2.99520600311458	1.1739792459486	0.240403338657154	0.999933555398506	0	0	0	0	0	0	13	0	0	0	0	0	10	0	0	0	No	type VI secretion system protein ImpF	impF	K11897	K11897
0.437248916174203	2.26199816238739	3.02400757393416	0.748013391859528	0.454452079911375	0.999933555398506	0	0	0	0	0	0	9	0	17	0	32	0	0	0	0	0	No	anti-adapter protein IraD	iraD	K21637	K21637
0.971599542402368	-3.41849280433081	2.99754837826928	-1.14042956874797	0.254107379911158	0.999933555398506	0	0	0	0	30	0	0	15	0	0	0	4	0	0	0	0	No	type IV secretion system protein VirB8	virB8, lvhB8	K03203	K03203
0.701084007596495	-2.9319059388973	3.00684660963966	-0.97507665655371	0.329522236860233	0.999933555398506	0	0	0	0	0	0	14	0	3	0	0	7	0	0	0	0	No	vanillate/4-hydroxybenzoate decarboxylase subunit D [EC:4.1.1.- 4.1.1.61]	bsdD	K21759	K21759
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	iturin family lipopeptide synthetase C	ituC, mycC, bmyC	K15663	K15663
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	penicillin-binding protein 2 prime [EC:3.4.16.4]	mecA	K02545	K02545
0.83712715399261	3.19194855489273	3.00047723461989	1.06381362206772	0.287413139128203	0.999933555398506	0	0	0	0	0	0	6	0	21	0	0	0	13	0	0	0	No	colanic acid biosynthesis protein WcaH [EC:3.6.1.-]	wcaH	K03207	K03207
0.167885500474812	1.20973890340378	3.05595820524789	0.395862384939144	0.692206551515939	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	No	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	fadN	K07516	K07516
0	0	0	0	1	NA	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	16	No	sigma-54 dependent transcriptional regulator, flagellar regulatory protein	flrA, fleQ, flaK	K10941	K10941
1.05822126095999	-1.91034799067015	2.81828417646081	-0.677840796405831	0.497872641108129	0.999933555398506	0	0	0	0	0	0	0	0	9	0	4	3	0	0	0	3	No	N2-acetyl-L-2,4-diaminobutanoate deacetylase [EC:3.5.1.125]	doeB	K15784	K15784
0.3910808740157	-0.0715210945732969	3.0541603383658	-0.0234175965403198	0.981317168845383	0.999933555398506	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	No	spore coat assemly protein	yabG	K06436	K06436
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	GPI mannosyltransferase 3 [EC:2.4.1.-]	PIGB	K05286	K05286
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	benzoylsuccinyl-CoA thiolase BbsA subunit [EC:2.3.1.-]	bbsA	K07549	K07549
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2-oxoisovalerate ferredoxin oxidoreductase delta subunit [EC:1.2.7.7]	vorD	K00188	K00188
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Mat/Ecp fimbriae major subunit	ecpA, matB	K21964	K21964
2.41264998526568	-0.204407986516948	2.47277972784752	-0.0826632409732986	0.934119314253293	0.999933555398506	0	0	0	0	0	19	7	0	9	0	4	0	14	0	0	0	No	uncharacterized lipoprotein	yajG	K07286	K07286
1.68302253867131	1.80173883129619	2.76603560456291	0.651379479108659	0.514801554021913	0.999933555398506	0	0	0	0	0	3	13	0	32	0	14	0	0	0	0	3	No	multidrug resistance protein MdtO	mdtO	K15547	K15547
1.36796901283939	-3.89732441027692	2.99097302240633	-1.30302894111074	0.192564881210778	0.999933555398506	0	0	0	0	29	0	0	0	0	0	0	0	0	3	0	14	No	CBS domain-containing protein	K07182	K07182	K07182
1.15943341910592	1.45471609888912	2.98208924410943	0.487817761243277	0.625678929645026	0.999933555398506	0	0	0	0	0	0	3	0	7	0	0	0	17	0	0	0	No	uncharacterized protein	K09978	K09978	K09978
