OG	Kingdom	Description	0505-0101	R1W5
32RKX	Bacteria	COG COG3227 Zinc metalloprotease (elastase)	0	31.891106
307JY	Bacteria	COG NOG17531 non supervised orthologous group	0	35.3568324
30F6Z	Bacteria	-	0	38.19648
33RKW	Bacteria	-	0	76.39296
33QJ0	Bacteria	-	0	38.19648
2ZIW5	Bacteria	CarD-like/TRCF domain	0	36.228195
2ZXR7	Bacteria	Protein of unknown function (DUF3801)	0	58.463459
33DKW	Bacteria	Domain of unknown function (DUF3837)	0	36.863155
337N4	Bacteria	Restriction alleviation protein Lar	0	39.242394999999995
33NBT	Bacteria	Protein of unknown function (DUF3789)	0	42.591103
32G0D	Bacteria	Bacterial mobilisation protein (MobC)	0	45.910518999999994
303N8	Bacteria	-	0	42.591103
32SVB	Bacteria	-	0	51.2957111
33HFP	Bacteria	-	0	42.591103
323GS	Bacteria	-	0	40.76508
32VT1	Bacteria	Psort location Cytoplasmic, score	0	44.1469581
33DSZ	Bacteria	-	0	112.607858
34CHY	Bacteria	-	0	40.76508
3090W	Bacteria	-	0	29.737143
309TJ	Bacteria	Psort location CytoplasmicMembrane, score	0	41.0606857
33QEY	Bacteria	-	0	220.1993
33IG6	Bacteria	-	0	36.04217
2Z8X7	Bacteria	-	0	204.07025
3329Y	Bacteria	-	0	38.034565
30VXA	Bacteria	-	0	38.034565
33FSA	Bacteria	Helix-turn-helix XRE-family like proteins	0	38.034565
32RD9	Bacteria	-	0	105.95245
33XAZ	Bacteria	Psort location Cytoplasmic, score	0	33.35857
322AR	Bacteria	Psort location Cytoplasmic, score 8.87	0	33.465157
32AXN	Bacteria	-	0	33.465157
33767	Bacteria	-	0	33.465157
32MVT	Bacteria	Bacterial mobilisation protein (MobC)	0	36.921362099999996
2Z92B	Bacteria	Psort location Cytoplasmic, score 8.87	0	35.961304999999996
30SH0	Bacteria	-	0	33.465157
31RC2	Bacteria	YcxB-like protein	0	54.7939241
303TW	Bacteria	-	0	38.692772
339ZJ	Bacteria	Bacterial Ig-like domain (group 2)	0	38.692772
33QTM	Bacteria	-	0	31.497944
32QT6	Bacteria	-	0	38.887493
32S92	Bacteria	-	0	99.061935
33CZV	Bacteria	-	0	104.7288657
330YI	Bacteria	HIRAN domain	0	41.94538360000001
334TC	Bacteria	-	0	35.457188
334SY	Bacteria	-	0	38.098686
COG4880	Bacteria	Beta propeller domain	0	82.1401447
33MHT	Bacteria	-	0	47.48052
333F2	Bacteria	-	0	40.244125
2ZSHP	Bacteria	-	0	40.244125
340ZX	Bacteria	-	0	274.741596
32T9T	Bacteria	Tripartite tricarboxylate transporter TctB family	0	262.1091
33G5I	Bacteria	-	0	262.1091
2ZARP	Bacteria	Bacteriophage abortive infection AbiH	0	73.664825
3090C	Bacteria	-	0	70.859868
333E9	Bacteria	Lantibiotic biosynthesis dehydratase C-term	0	33.162548
33H9B	Bacteria	-	0	33.162548
34240	Bacteria	-	0	33.162548
32ZUA	Bacteria	-	0	33.162548
33Q0J	Bacteria	PemK-like, MazF-like toxin of type II toxin-antitoxin system	0	33.162548
339UB	Bacteria	-	0	33.162548
32S3D	Bacteria	-	0	78.317672
33J10	Bacteria	Virus attachment protein p12 family	0	38.543310999999996
32ZV2	Bacteria	Psort location Cytoplasmic, score	0	40.30972559999999
32X7C	Bacteria	Psort location Cytoplasmic, score	0	186.296196
33DGR	Bacteria	-	0	43.65446970000001
2ZESE	Bacteria	-	0	32.191998
2ZCMX	Bacteria	-	0	32.191998
3324V	Bacteria	-	0	64.175734
32ZHC	Bacteria	-	0	35.11328
32C9R	Bacteria	-	0	34.42912
332QJ	Bacteria	Protein of unknown function (DUF2442)	0	34.42912
2ZMBN	Bacteria	-	0	34.42912
33IN3	Bacteria	-	0	34.42912
329A3	Bacteria	CytoplasmicMembrane, score 9.99	0	34.42912
318XJ	Bacteria	Psort location CytoplasmicMembrane, score	0	34.42912
32RSJ	Bacteria	-	0	34.42912
306IV	Bacteria	-	0	33.856422
2Z9UP	Bacteria	-	0	33.856422
2ZAPT	Bacteria	-	0	33.856422
2Z7WS	Bacteria	Domain of unknown function, E. rectale Gene description (DUF3879)	0	33.856422
32X4Z	Bacteria	-	0	33.856422
2ZNGV	Bacteria	-	0	33.856422
32VWZ	Bacteria	-	0	84.71538
33KUX	Bacteria	-	0	34.241932
2ZDPR	Bacteria	-	0	33.48606
320Z4	Bacteria	Psort location CytoplasmicMembrane, score 9.99	0	33.48606
2ZPNM	Bacteria	-	0	37.049103
32VB8	Bacteria	-	0	37.049103
2Z9CD	Bacteria	-	0	37.049103
30FBU	Bacteria	Psort location Extracellular, score 8.82	0	37.049103
332Y6	Bacteria	SMI1-KNR4 cell-wall	0	39.466423
2ZXZM	Bacteria	-	0	51.80713
33XY5	Bacteria	Immunity protein 17	0	51.80713
32TYM	Bacteria	-	0	51.80713
33QHP	Bacteria	Family of unknown function (DUF5457)	0	51.80713
33CR0	Bacteria	-	0	162.88626
2Z8A5	Bacteria	Domain of unknown function (DUF5119)	0	23.9814622
339C6	Bacteria	Fimbrillin-like	0	20.5441434
31CE4	Bacteria	Fimbrillin-like	0	14.204035
30XD0	Bacteria	-	0	14.204035
33TZW	Bacteria	Domain of unknown function (DUF4906)	0	75.0121495
331U8	Bacteria	-	0	31.983736
2ZPIS	Bacteria	-	0	44.422977
33640	Bacteria	-	0	46.919125
32YK7	Bacteria	-	0	32.135246
31712	Bacteria	-	0	32.135246
33017	Bacteria	Uncharacterised protein family (UPF0158)	0	32.26421
33IS5	Bacteria	-	0	32.26421
329QI	Bacteria	-	0	33.230198
32YWA	Bacteria	Psort location Cytoplasmic, score	0	34.63953
32XYM	Bacteria	-	0	32.91133
32T6S	Bacteria	TPM domain	0	35.781223
33EMG	Bacteria	-	0	35.781223
33WPD	Bacteria	Abi-like protein	0	28.304815
2Z9E1	Bacteria	PFAM TnsA endonuclease	0	28.304815
33MJX	Bacteria	Antitoxin to bacterial toxin RNase LS or RnlA	0	28.304815
32M6N	Bacteria	RNase LS, bacterial toxin	0	28.304815
2ZAXA	Bacteria	Heparinase II III-like protein	0	26.620919
30ESK	Bacteria	Psort location Cytoplasmic, score 8.87	0	34.47693
334VB	Bacteria	-	0	37.991060000000004
2ZA6B	Bacteria	Psort location Cytoplasmic, score	0	36.952496
33XS3	Bacteria	Psort location Cytoplasmic, score	0	36.952496
339EW	Bacteria	-	0	36.952496
2ZTVB	Bacteria	-	0	17.021784
32UVK	Bacteria	Psort location OuterMembrane, score 9.52	0	51.69329269999999
33A7H	Bacteria	COG NOG30399 non supervised orthologous group	0	22.82217
2ZA1S	Bacteria	-	0	49.077007
31GN1	Bacteria	-	0	31.9363877
33YXN	Bacteria	-	0	25.291712
33SU2	Bacteria	-	0	31.8784062
32EQ2	Bacteria	Conjugative transposon, TraM	0	31.236466
33UIU	Bacteria	-	0	38.17586
2ZBQ4	Bacteria	Psort location Cytoplasmic, score	0	36.360077
335PH	Bacteria	Fimbrillin-like	0	29.086497599999998
33X08	Bacteria	-	0	39.950292600000004
32TZ2	Bacteria	-	0	102.6146851
32ZN7	Bacteria	Protein of unknown function (DUF3847)	0	101.21073
2ZC9U	Bacteria	Psort location Cytoplasmic, score	0	37.69732
2ZAY9	Bacteria	Psort location Cytoplasmic, score	0	47.396009
2ZQIZ	Bacteria	-	0	37.69732
30KYG	Bacteria	-	0	19.41399
33XR9	Bacteria	Psort location Cytoplasmic, score 8.96	0	26.9847847
32WRH	Bacteria	Protein of unknown function (DUF1573)	0	30.848605499999998
33S1W	Bacteria	-	0	147.347637
32PPB	Bacteria	-	0	138.96058
2ZZWC	Bacteria	Winged helix-turn-helix domain (DUF2582)	0	41.26816
321HE	Bacteria	Psort location Cytoplasmic, score	0	16.155397
COG3516	Bacteria	Psort location Cytoplasmic, score	0	16.155397
32UTM	Bacteria	Psort location CytoplasmicMembrane, score	0	51.96001290000001
3367R	Bacteria	-	0	45.8141
33RNE	Bacteria	-	0	19.260529
315BV	Bacteria	-	0	30.926187
2ZXB2	Bacteria	-	0	49.7342407
30XJT	Bacteria	Psort location Cytoplasmic, score 8.96	0	31.13193
33N6S	Bacteria	-	0	53.9671482
33TX2	Bacteria	-	0	47.606507
30KY0	Bacteria	-	0	13.619796
32NBE	Bacteria	Domain of unknown function (DUF4248)	0	13.619796
33RUT	Bacteria	-	0	17.3751952
312IA	Bacteria	-	0	38.741419
30XAR	Bacteria	-	0	32.544086
32ANF	Bacteria	-	0	32.544086
30WZ3	Bacteria	-	0	37.80793
2ZXXZ	Bacteria	-	0	37.537014
2ZSAU	Bacteria	-	0	15.548176
338PT	Bacteria	-	0	15.548176
COG5323	Bacteria	Terminase-like family	0	15.548176
340M4	Bacteria	-	0	22.011662
32QY3	Bacteria	MAC/Perforin domain	0	22.011662
33RC9	Bacteria	-	0	22.011662
33U25	Bacteria	Protein of unknown function (DUF3991)	0	40.752366
302D8	Bacteria	Protein of unknown function (DUF3945)	0	20.376183
320XV	Bacteria	Protein of unknown function (DUF4099)	0	20.376183
315RG	Bacteria	-	0	20.376183
33EP4	Bacteria	Protein of unknown function (DUF3791)	0	24.8692493
30XJB	Bacteria	-	0	20.376183
31SV1	Bacteria	-	0	15.152592
2ZR4F	Bacteria	-	0	20.686554
2ZWWJ	Bacteria	-	0	16.601948
32SWP	Bacteria	Putative HNHc nuclease	0	20.2032
31B8X	Bacteria	Protein of unknown function (DUF2975)	0	30.97909
33ADN	Bacteria	Cysteine-rich CPCC	0	17.158344
32V80	Bacteria	-	0	24.433515500000002
339Y9	Bacteria	Protein of unknown function (DUF4054)	0	20.605751
33VC1	Bacteria	-	0	23.5589401
315HI	Bacteria	-	0	26.693724000000003
33S4M	Bacteria	Domain of unknown function (DUF4367)	0	56.097936
348YK	Bacteria	-	0	449.8634
30VZY	Bacteria	-	0	453.5690217
30XQD	Bacteria	-	0	449.8634
33UZ0	Bacteria	-	0	49.91761249999999
32VII	Bacteria	Psort location OuterMembrane, score	0	22.850581299999998
30223	Bacteria	-	0	20.666964
314CJ	Bacteria	-	0	20.666964
2ZBG2	Bacteria	-	0	43.080983
3356A	Bacteria	Outer membrane protein beta-barrel domain	0	13.257159
32NFR	Bacteria	-	0	10.281654
33R2N	Bacteria	-	0	16.060816
34BBN	Bacteria	-	0	16.060816
2ZBJ5	Bacteria	-	0	22.545654
33MTI	Bacteria	-	0	14.309672
30ZPC	Bacteria	-	0	97.69242
3092N	Bacteria	Susd and RagB outer membrane lipoprotein	0	25.8413278
30J72	Bacteria	Pathogenicity locus	0	14.196394
2ZAXS	Bacteria	TIR domain	0	23.546942199999997
2ZMA8	Bacteria	-	0	13.341445
33EH0	Bacteria	-	0	13.341445
32YRV	Bacteria	Tripartite tricarboxylate transporter TctB family	0	9.0069475
33VAU	Bacteria	-	0	12.8898446
32U8A	Bacteria	-	0	14.391778
327YF	Bacteria	-	0	40.790768
331SI	Bacteria	Fimbrillin-like	0	26.837734700000002
2ZFEM	Bacteria	Fimbrillin-like	0	27.755021
2ZBP4	Bacteria	COG NOG11266 non supervised orthologous group	0	21.358059
3274K	Bacteria	Bacteriophage abortive infection AbiH	0	27.6326657
30N9G	Bacteria	Cupin	0	10.527688
30X0H	Bacteria	-	0	10.527688
33A5M	Bacteria	-	0	136.6865132
2ZY3A	Bacteria	-	0	11.80484
2Z803	Bacteria	COG NOG26934 non supervised orthologous group	0	44.17325039999999
32WWQ	Bacteria	-	0	30.302647
30Z0W	Bacteria	-	0	13.602198
34636	Bacteria	-	0	13.602198
32NHU	Bacteria	-	0	13.602198
2ZIMS	Bacteria	-	0	24.5141975
33RMN	Bacteria	-	0	10.692583
33QXV	Bacteria	Fimbrillin-like	0	10.692583
331YF	Bacteria	Psort location Cytoplasmic, score 8.96	0	17.93452
2ZABJ	Bacteria	-	0	29.4498602
2ZC0X	Bacteria	-	0	18.574559700000002
307JD	Bacteria	-	0	50.568890499999995
2ZUWX	Bacteria	-	0	42.050785
33QIV	Bacteria	Outer membrane protein beta-barrel domain	0	14.307082
331B4	Bacteria	Psort location CytoplasmicMembrane, score	0	18.143518
315GW	Bacteria	-	0	18.143518
32XT7	Bacteria	-	0	10.808626
327RZ	Bacteria	-	0	11.46668
33Q5X	Bacteria	-	0	11.46668
3295P	Bacteria	Psort location Cytoplasmic, score 8.96	0	10.028956
303CC	Bacteria	-	0	13.232276
2ZGR9	Bacteria	N-acetylmuramoyl-L-alanine amidase	0	13.232276
337ZJ	Bacteria	-	0	40.454178
33JY0	Bacteria	Psort location CytoplasmicMembrane, score	0	95.587488
30SGX	Bacteria	-	0	40.454178
3171D	Bacteria	-	0	10.142953
344V2	Bacteria	-	0	10.142953
32GGH	Bacteria	-	0	22.822304
31WZ2	Bacteria	-	0	22.822304
30Y9H	Bacteria	-	0	22.822304
2ZII8	Bacteria	-	0	22.822304
33HSQ	Bacteria	-	0	113.328361
33SW2	Bacteria	SusD family	0	22.0244644
30W24	Bacteria	-	0	11.301949
2ZDAE	Bacteria	-	0	8.679788
312T2	Bacteria	-	0	25.282525
3288E	Bacteria	-	0	11.722114
2ZDI8	Bacteria	Psort location CytoplasmicMembrane, score	0	42.9091969
31ZQZ	Bacteria	-	0	16.98167
30M66	Bacteria	-	0	16.98167
30XB0	Bacteria	NigD-like N-terminal OB domain	0	10.122719
2ZQ19	Bacteria	-	0	20.073513
33XR0	Bacteria	-	0	20.073513
315R3	Bacteria	-	0	27.046034
30YRC	Bacteria	-	0	19.835869
30IFQ	Bacteria	Psort location Cytoplasmic, score 8.96	0	63.290437100000005
3346A	Bacteria	-	0	12.78588
33P7B	Bacteria	-	0	31.932958399999997
3026G	Bacteria	-	0	20.03402
31IQW	Bacteria	-	0	13.615353
2ZB2J	Bacteria	Psort location CytoplasmicMembrane, score 10.00	0	32.891118
2ZAFT	Bacteria	Psort location CytoplasmicMembrane, score 9.82	0	24.388399
33T2W	Bacteria	-	0	16.001342
33TCX	Bacteria	-	0	11.630042800000002
32TM3	Bacteria	-	0	29.653711
30D23	Bacteria	-	0	36.490986
2ZEGZ	Bacteria	Domain of unknown function (DUF5056)	0	22.168758
33CAQ	Bacteria	Psort location CytoplasmicMembrane, score	0	19.673432
312MU	Bacteria	Gliding motility-associated lipoprotein, GldH	0	20.697943
31HB1	Bacteria	-	0	9.571353
33PW8	Bacteria	-	0	13.4147094
33ZZK	Bacteria	Domain of unknown function (DUF4248)	0	14.378908
30X9Y	Bacteria	-	0	14.378908
3093G	Bacteria	-	0	13.285284
31QC1	Bacteria	Psort location Cytoplasmic, score 8.96	0	17.193983
30U9Y	Bacteria	DNA-sulfur modification-associated	0	11.857474
2ZS2Y	Bacteria	-	0	22.5053528
34591	Bacteria	-	0	18.4776186
332YE	Bacteria	-	0	31.3483493
33K9H	Bacteria	-	0	12.29115
3364C	Bacteria	-	0	12.29115
2ZN0W	Bacteria	COG NOG29571 non supervised orthologous group	0	10.73904
2ZBD9	Bacteria	-	0	16.831996
2ZBJX	Bacteria	-	0	9.66189
332SD	Bacteria	COG NOG26882 non supervised orthologous group	0	52.50139600000001
33PHP	Bacteria	Fimbrillin-A associated anchor proteins Mfa1 and Mfa2	0	6.8724284
33S6G	Bacteria	Major fimbrial subunit protein type IV, Fimbrillin, C-terminal	0	6.8724284
315FK	Bacteria	-	0	15.239355199999999
32RBJ	Bacteria	Protein of unknown function (DUF4238)	0	8.977389
31EP5	Bacteria	Domain of unknown function (DUF4391)	0	8.977389
30RXR	Bacteria	Domain of unknown function, B. Theta Gene description (DUF3876)	0	13.066497
30XDD	Bacteria	-	0	16.144878
34CHN	Bacteria	-	0	16.144878
33FRU	Bacteria	-	0	61.242134
338G1	Bacteria	-	0	11.64484
30SWV	Bacteria	-	0	28.0702357
331KD	Bacteria	-	0	13.1182876
32W8E	Bacteria	-	0	16.1028533
33C8T	Bacteria	-	0	13.797254
33Q6N	Bacteria	Lipocalin-like domain	0	13.797254
3100K	Bacteria	-	0	20.135081
328M0	Bacteria	-	0	33.3793095
32VC4	Bacteria	Domain of unknown function (DUF4163)	0	17.2544565
33QUI	Bacteria	Protein of unknown function (DUF3408)	0	34.9227
2ZJYA	Bacteria	-	0	13.922177
30ZI0	Bacteria	Psort location CytoplasmicMembrane, score	0	16.042358
2ZK4M	Bacteria	Psort location CytoplasmicMembrane, score 9.99	0	7.1816645
2ZUYX	Bacteria	-	0	19.31882
313XW	Bacteria	Domain of unknown function (DUF4852)	0	19.31882
33PPE	Bacteria	Domain of unknown function (DUF4377)	0	22.379789799999998
302R5	Bacteria	-	0	18.754473
30NM2	Bacteria	-	0	18.754473
32NJF	Bacteria	-	0	18.754473
2ZR97	Bacteria	-	0	12.731641
33H81	Bacteria	Protein of unknown function (DUF3313)	0	19.103109
COG5297	Bacteria	Protein of unknown function (DUF1593)	0	42.5241821
32YB4	Bacteria	-	0	11.7943
2ZU56	Bacteria	-	0	14.231433
30NY5	Bacteria	-	0	48.6988168
2Z891	Bacteria	Glycosyl hydrolase family 9	0	13.099419
COG4706	Bacteria	dehydratase	0	18.5775551
30H4H	Bacteria	-	0	9.890398
30W1H	Bacteria	Psort location Cytoplasmic, score 8.96	0	22.0280316
347JS	Bacteria	Psort location Cytoplasmic, score	0	30.4461237
2ZGSS	Bacteria	Antitoxin Phd_YefM, type II toxin-antitoxin system	0	35.868618
2ZAHM	Bacteria	-	0	43.459937800000006
30U5Y	Bacteria	-	0	58.8116003
2ZY6S	Bacteria	-	0	49.160253000000004
307MT	Bacteria	Tripartite tricarboxylate transporter TctB family	0	12.5090356
32P4D	Bacteria	Psort location Cytoplasmic, score 8.96	0	12.673973
334UE	Bacteria	-	0	24.855055999999998
33PZI	Bacteria	-	0	12.531356
3151D	Bacteria	-	0	18.749494
32YG3	Bacteria	Protein of unknown function (DUF2867)	0	11.461413
30XMP	Bacteria	-	0	12.152983
33UTU	Bacteria	-	0	160.91971
2ZQHV	Bacteria	IS66 Orf2 like protein	0	196.849227
2ZKYQ	Bacteria	-	0	74.30903
33PIC	Bacteria	-	0	21.1893058
2ZU0W	Bacteria	COG NOG35393 non supervised orthologous group	0	9.347663
33623	Bacteria	COG NOG30994 non supervised orthologous group	0	15.7554317
33TWI	Bacteria	-	0	10.548797
33UY3	Bacteria	-	0	29.723364
33SMX	Bacteria	-	0	37.68522
33VEK	Bacteria	-	0	9.264055
337FN	Bacteria	-	0	9.962527
2ZV6P	Bacteria	-	0	19.3324802
2ZPVB	Bacteria	-	0	14.790030699999999
2ZDS5	Bacteria	-	0	9.566099
31QAH	Bacteria	-	0	11.035603
332P3	Bacteria	-	0	8.261173
33XBP	Bacteria	Psort location CytoplasmicMembrane, score	0	35.5952695
33MNI	Bacteria	COG NOG34202 non supervised orthologous group	0	22.3759624
31571	Bacteria	-	0	2869.5307199999997
32H5N	Bacteria	Psort location Cytoplasmic, score 8.96	0	1364.5243
33A17	Bacteria	-	0	1364.5243
30R6U	Bacteria	-	0	28.810036
33TUP	Bacteria	-	0	12.681078
30Z73	Bacteria	-	0	33.74929
3423U	Bacteria	-	0	15.113977
33E1D	Bacteria	-	0	27.9679885
31WVH	Bacteria	-	0	23.689686000000002
30XBX	Bacteria	-	0	13.716401
2ZGU8	Bacteria	-	0	30.605798999999998
33RE0	Bacteria	-	0	10.604326
3433R	Bacteria	-	0	10.604326
301J2	Bacteria	-	0	5.076716
COG4683	Bacteria	Phage derived protein Gp49-like (DUF891)	0	14.0893836
COG4396	Bacteria	Bacteriophage Mu Gam like protein	0	40.666601
30DVS	Bacteria	COG NOG26374 non supervised orthologous group	0	18.529547
331Z7	Bacteria	-	0	13.9412925
3343M	Bacteria	Psort location Cytoplasmic, score 8.96	0	24.260086
32WYZ	Bacteria	-	0	16.474577
31V97	Bacteria	-	0	19.031143
30WCW	Bacteria	-	0	19.031143
32YF1	Bacteria	-	0	19.031143
326FJ	Bacteria	-	0	12.239358000000001
30IK7	Bacteria	Fimbrillin-like	0	10.068497
329F3	Bacteria	Psort location Cytoplasmic, score 8.96	0	12.338847
33AJ6	Bacteria	-	0	52.52904
34BR5	Bacteria	-	0	12.909657
COG3627	Bacteria	Phosphonate metabolism	0	16.997555300000002
COG4107	Bacteria	phosphonate C-P lyase system protein PhnK	0	6.8621383
34B2F	Bacteria	-	0	8.916982
2ZWIY	Bacteria	Listeria-Bacteroides repeat domain (List_Bact_rpt)	0	10.449839
33FTI	Bacteria	Mac 1	0	23.045836
32Q96	Bacteria	-	0	25.234013
33QM5	Bacteria	Exopolysaccharide biosynthesis protein YbjH	0	25.234013
2ZUPV	Bacteria	-	0	35.929517000000004
33WRP	Bacteria	-	0	28.1184954
32UYC	Bacteria	-	0	7.3356194
30X7T	Bacteria	-	0	10.754881
30MN7	Bacteria	-	0	10.754881
32RXH	Bacteria	Domain of unknown function (DUF4330)	0	11.541822
2ZU21	Bacteria	-	0	28.60428
32VNS	Bacteria	-	0	14.727954699999998
33G1M	Bacteria	-	0	9.836891
33CYG	Bacteria	Psort location Cytoplasmic, score 8.96	0	19.17485
342GK	Bacteria	-	0	15.676626
319WS	Bacteria	Protein of unknown function (DUF3277)	0	9.175031
3415M	Bacteria	COG NOG36047 non supervised orthologous group	0	18.509858
2ZXI2	Bacteria	-	0	7.304857
2ZKTR	Bacteria	-	0	7.304857
32SBC	Bacteria	-	0	12.8063883
32G1X	Bacteria	-	0	39.116161
327YM	Bacteria	-	0	9.837122
COG3735	Bacteria	TraB family	0	21.932423500000002
2ZB4X	Bacteria	Psort location CytoplasmicMembrane, score 10.00	0	33.62599
31Q8C	Bacteria	Domain of unknown function (DUF3127)	0	10.203456
31W3A	Bacteria	-	0	10.203456
32AKE	Bacteria	-	0	10.203456
31UPG	Bacteria	-	0	19.505183
2ZDM7	Bacteria	COG NOG29882 non supervised orthologous group	0	27.3665453
30KPG	Bacteria	Phosphopantetheine attachment site	0	6.3790455
307VY	Bacteria	-	0	14.441291
33N7D	Bacteria	-	0	14.441291
33XIG	Bacteria	Plasmid replication protein	0	14.764638
33TY1	Bacteria	-	0	32.9303995
32RP7	Bacteria	Domain of unknown function (DUF1911)	0	32.050449
33RJE	Bacteria	-	0	11.447049
30XAS	Bacteria	Psort location CytoplasmicMembrane, score 9.46	0	11.447049
COG2128	Bacteria	Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity	0	142.7965632
309UW	Bacteria	Helix-turn-helix domain	0	39.823617999999996
2ZG0I	Bacteria	-	0	29.0334351
339JU	Bacteria	Psort location CytoplasmicMembrane, score 10.00	0	35.5793471
33ZPV	Bacteria	-	0	7.048737
33SCG	Bacteria	COG NOG27649 non supervised orthologous group	0	14.004141
2Z7QN	Bacteria	-	0	20.445549
338P4	Bacteria	-	0	33.09179
32DQZ	Bacteria	-	0	33.09179
2Z8QB	Bacteria	SusD family	0	19.1814033
302JH	Bacteria	-	0	22.414019
30NP9	Bacteria	-	0	10.344932
33HYV	Bacteria	-	0	10.954681
330A8	Bacteria	-	0	6.35675
302U9	Bacteria	-	0	7.230222
329QC	Bacteria	-	0	37.719974
33PNV	Bacteria	-	0	10.527687
2Z95B	Bacteria	-	0	5.2810297
30W43	Bacteria	-	0	11.7329793
33SA4	Bacteria	-	0	26.795075500000003
2ZDKI	Bacteria	-	0	27.173561
33D3X	Bacteria	-	0	111.55925
2Z7US	Bacteria	Domain of unknown function (DUF4623)	0	7.1009893
30UQF	Bacteria	-	0	19.240898
2Z922	Bacteria	-	0	14.9671033
2ZBUT	Bacteria	-	0	15.740582
2ZVT1	Bacteria	-	0	8.3993985
30Y9Y	Bacteria	-	0	5.345858
33XE9	Bacteria	Psort location Cytoplasmic, score 8.96	0	46.230225
331UQ	Bacteria	-	0	8.379078
COG4373	Bacteria	Mu-like prophage FluMu protein gp28	0	59.072942600000005
30XZC	Bacteria	-	0	8.09523
2ZAYR	Bacteria	Fimbrillin-A associated anchor proteins Mfa1 and Mfa2	0	16.818799499999997
30UEX	Bacteria	-	0	17.886601499999998
33PXN	Bacteria	-	0	19.699987
341DS	Bacteria	-	0	14.9093912
2Z8B0	Bacteria	-	0	34.305172
2Z96X	Bacteria	-	0	34.305172
33FZP	Bacteria	Domain of unknown function (DUF4315)	0	12.453019
2Z7J3	Bacteria	Psort location CytoplasmicMembrane, score 9.99	0	38.0287375
2ZGR3	Bacteria	Calycin-like beta-barrel domain	0	11.040982
32TFJ	Bacteria	HmuY protein	0	11.040982
34A0P	Bacteria	-	0	10.337963
346D7	Bacteria	Psort location Cytoplasmic, score 8.96	0	13.514302
344TZ	Bacteria	-	0	9.847817
33K6K	Bacteria	-	0	10.1731309
32WTG	Bacteria	-	0	15.9301565
30456	Bacteria	Domain of unknown function (DUF4276)	0	8.968461
COG3174	Bacteria	Psort location CytoplasmicMembrane, score 10.00	0	46.4637307
2ZUAT	Bacteria	COG NOG28799 non supervised orthologous group	0	14.8905623
33R39	Bacteria	COG NOG28261 non supervised orthologous group	0	22.170994
