KEGG_ko	Description	Symbol	0505-0101	R1W5
K21563	CRP/FNR family transcriptional regulator, dissimilatory nitrate respiration regulator	dnr	7.002660799999999	22.2025366
K00728	dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]	POMT, pmt	9.3549975	26.2191604
K18704	CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]	tarL	3.1679857	8.8323263
K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	nifE	1.5839928	55.6669479
K14088	ech hydrogenase subunit C	echC	3.4907898	2.572717
K08225	MFS transporter, ENTS family, enterobactin (siderophore) exporter	entS	3.1742342	0
K14098	energy-converting hydrogenase A subunit G	ehaG	2.3806758	0
K00021	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	HMGCR	4.770761	27.357815
K01638	malate synthase [EC:2.3.3.9]	aceB, glcB	3.1805074	0
K13244	c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]	yahA	1.5902537	0
K13922	propionaldehyde dehydrogenase [EC:1.2.1.87]	pduP	16.4292232	34.4254199
K18119	succinate-semialdehyde dehydrogenase [EC:1.2.1.76]	sucD	5.7812351	6.4206671
K19304	murein DD-endopeptidase [EC:3.4.24.-]	mepM	3.9835067	0
K07463	archaea-specific RecJ-like exonuclease	K07463	3.1868055	0
K03611	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]	dsbB	3.1868055	0
K03817	ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]	rimL	4.9858086	0
K02045	sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]	cysA	1.5965642	58.7482376
K07581	RNA-binding protein	K07581	1.5997384	0
K09138	uncharacterized protein	K09138	1.5997384	0
K07388	hydrogenase expression/formation protein	K07388	4.9860899	0
K16044	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.371]	iolW	3.2058501	9.3050543
K00884	N-acetylglucosamine kinase [EC:2.7.1.59]	NAGK, nagK	1.6029251	0
K08298	L-carnitine CoA-transferase [EC:2.8.3.21]	caiB	5.5090824	3.2175412
K10831	taurine transport system ATP-binding protein [EC:7.6.2.7]	tauB	5.882770900000001	11.23138
K02984	small subunit ribosomal protein S3Ae	RP-S3Ae, RPS3A	4.3681441	0
K08979	putative membrane protein	K08979	5.4747225	0
K07794	putative tricarboxylic transport membrane protein	tctB	1.6093367	268.5226367
K17234	arabinooligosaccharide transport system substrate-binding protein	araN	1.6093367	46.7182898
K08252	receptor protein-tyrosine kinase [EC:2.7.10.1]	E2.7.10.1	1.6093367	0
K16554	polysaccharide biosynthesis transport protein [EC:2.7.10.3]	exoP, vpsO	1.6093367	9.482854
K00523	CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]	ascD, ddhD, rfbI	2.4188428	0
K05368	NAD(P)H-flavin reductase [EC:1.5.1.41]	fre, ubiB	2.4188428	0
K20256	flavin reductase [EC:1.-.-.-]	luxG	2.4188428	0
K12990	rhamnosyltransferase [EC:2.4.1.-]	rfbF, rhlC	1.6125618	10.918203
K07706	two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]	agrC, blpH, fsrC	9.3098555	32.1665539
K22227	AdoMet-dependent heme synthase [EC:1.3.98.6]	ahbD	3.3282727	26.777909800000003
K06338	spore coat protein SA	cotSA	1.6125618	0
K16306	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]	K16306	4.8473997	0
K16066	3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]	ydfG	3.2315998	0
K02782	glucitol/sorbitol PTS system EIIB component [EC:2.7.1.198]	srlE	8.8476673	3.319416
K02783	glucitol/sorbitol PTS system EIIC component	srlA	10.8745397	6.638832
K03540	ribonuclease P protein subunit RPR2 [EC:3.1.26.5]	RPR2, RPP21	1.6157999	0
K03669	membrane glycosyltransferase [EC:2.4.1.-]	mdoH	3.238102	0
K02431	L-fucose mutarotase [EC:5.1.3.29]	fucU, FUOM	6.0983052	22.6784604
K08219	MFS transporter, UMF2 family, putative MFS family transporter protein	UMF2	1.619051	18.608829
K01692	enoyl-CoA hydratase [EC:4.2.1.17]	paaF, echA	1.619051	6.1001175
K07590	large subunit ribosomal protein L7A	RP-L7A, rplGB	2.4334729	33.0549909
K16692	tyrosine-protein kinase Etk/Wzc [EC:2.7.10.3]	etk-wzc	1.6223152	9.741605
K03808	paraquat-inducible protein A	pqiA	3.2446304	0
K07783	MFS transporter, OPA family, sugar phosphate sensor protein UhpC	uhpC	1.6223152	14.192801000000001
K03388	heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	hdrA2	8.15878	5.7956275999999995
K06885	uncharacterized protein	K06885	8.4024022	35.362230499999995
K07751	PepB aminopeptidase [EC:3.4.11.23]	pepB	4.9099532	0
K10242	cellobiose transport system permease protein	cebG	3.2577667	0
K01766	cysteine sulfinate desulfinase [EC:4.4.1.-]	csdA	3.2643747	0
K07244	mgtE-like transporter	K07244	3.2643747	0
K21703	LysR family transcriptional regulator, low CO2-responsive transcriptional regulator	cbbR, cmpR, ndhR	3.2643747	0
K21711	LysR family transcriptional regulator, putative pyruvate carboxylase regulator	pycR	3.2643747	0
K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	tesA	1.6321874	0
K07648	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]	arcB	3.308412	0
K07806	UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87]	arnB, pmrH	3.2776716	0
K00138	aldehyde dehydrogenase [EC:1.2.1.-]	aldB	2.4582536	0
K08162	MFS transporter, DHA1 family, multidrug resistance protein	mdtH	3.8019228	0
K08226	MFS transporter, BCD family, chlorophyll transporter	pucC	3.8019228	0
K13930	triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	mdcB	1.6388358	0
K17063	arginine/lysine/histidine/glutamine transport system ATP-binding protein [EC:7.4.2.1]	bgtA	3.2843606	0
K03404	magnesium chelatase subunit D [EC:6.6.1.1]	chlD, bchD	3.2843606	36.429122400000004
K03405	magnesium chelatase subunit I [EC:6.6.1.1]	chlI, bchI	3.2843606	29.3789811
K02430	DeoR family transcriptional regulator, L-fucose operon activator	fucR	2.4632704	0
K00395	adenylylsulfate reductase, subunit B [EC:1.8.99.2]	aprB	3.2910771	34.241932
K15511	benzoyl-CoA 2,3-epoxidase subunit A [EC:1.14.13.208]	boxA	3.2910771	0
K02847	O-antigen ligase [EC:2.4.1.-]	waaL, rfaL	1.6455386	15.76866
K07739	elongator complex protein 3 [EC:2.3.1.48]	ELP3, KAT9	3.8807286	0
K11744	AI-2 transport protein TqsA	tqsA	1.6455386	18.5711294
K13243	c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]	dos	1.6455386	0
K01459	N-carbamoyl-D-amino-acid hydrolase [EC:3.5.1.77]	E3.5.1.77	9.069009	0
K19709	acetate CoA-transferase [EC:2.8.3.8]	ydiF	1.6489106	0
K00835	valine--pyruvate aminotransferase [EC:2.6.1.66]	avtA	1.6489106	23.0000384
K03041	DNA-directed RNA polymerase subunit A' [EC:2.7.7.6]	rpoA1	7.7258474	0
K03268	benzene/toluene/chlorobenzene dioxygenase subunit alpha [EC:1.14.12.3 1.14.12.11 1.14.12.26]	todC1, bedC1, tcbAa	1.6522964	0
K05708	3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha [EC:1.14.12.19]	hcaE, hcaA1	1.6522964	0
K08689	biphenyl 2,3-dioxygenase subunit alpha [EC:1.14.12.18]	bphAa, bphA1, bphA	1.6522964	0
K11747	glutathione-regulated potassium-efflux system protein KefB	kefB	3.850844	0
K19171	DNA sulfur modification protein DndD	dndD	1.6522964	3.0169272
K03477	DeoR family transcriptional regulator, ulaG and ulaABCDEF operon transcriptional repressor	ulaR	1.6522964	0
K16090	catecholate siderophore receptor	fiu	1.6556962	0
K01663	imidazole glycerol-phosphate synthase [EC:4.3.2.10]	HIS7	1.6556962	0
K06891	ATP-dependent Clp protease adaptor protein ClpS	clpS	3.31822	15.920963400000002
K01502	aliphatic nitrilase [EC:3.5.5.7]	E3.5.5.7	1.65911	0
K03765	transcriptional activator of cad operon	cadC	3.3250759	0
K16959	L-cystine transport system permease protein	tcyM	1.6625379	0
K16710	colanic acid/amylovoran biosynthesis protein	wcaK, amsJ	11.4291216	12.4716755
K07471	probable transcriptional regulator	ygiV	1.6694365	0
K19165	antitoxin Phd	phd	1.6694365	187.25885
K02299	cytochrome o ubiquinol oxidase subunit III	cyoC	1.6694365	0
K02298	cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]	cyoB	1.6694365	0
K14094	energy-converting hydrogenase A subunit C	ehaC	1.6694365	0
K19266	lactaldehyde dehydrogenase [EC:1.2.1.22]	E1.2.1.22	5.0187216	0
K01263	@	@	1.6729072	0
K08351	biotin/methionine sulfoxide reductase [EC:1.-.-.-]	bisC	7.904573	6.8746376
K03482	GntR family transcriptional regulator, glv operon transcriptional regulator	yidP	6.3622783	0
K11922	GntR family transcriptional regulator, mannosyl-D-glycerate transport/metabolism system repressor	mngR, farR	3.3597844	0
K03298	drug/metabolite transporter, DME family	TC.DME	3.3597844	0
K15268	O-acetylserine/cysteine efflux transporter	eamA	3.3597844	0
K01281	X-Pro dipeptidyl-peptidase [EC:3.4.14.11]	pepX	3.3597844	44.3421812
K03187	urease accessory protein	ureE	7.575329	0
K11260	4Fe-4S ferredoxin	fwdG	2.5304036	0
K18347	D-specific alpha-keto acid dehydrogenase [EC:1.1.1.-]	vanH	1.6869358	0
K09894	uncharacterized protein	K09894	2.5357196	0
K06946	uncharacterized protein	K06946	1.6904796	19.397378
K18908	multidrug efflux pump	mepA	2.546419	5.46982
K16074	zinc transporter	zntB	1.6976126	0
K05884	L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]	comC	1.7012017	0
K01205	alpha-N-acetylglucosaminidase [EC:3.2.1.50]	NAGLU	7.7452416	68.6384264
K07213	copper chaperone	ATOX1, ATX1, copZ, golB	8.7176717	6.3410215
K10742	DNA replication ATP-dependent helicase/nuclease Dna2 [EC:5.6.2.3 3.1.-.-]	DNA2	3.6578844999999998	100.5852961
K00544	betaine-homocysteine S-methyltransferase [EC:2.1.1.5]	BHMT	1.7048059	0
K00577	tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	mtrA	5.2037819	0
K10984	galactosamine PTS system EIIB component [EC:2.7.1.-]	agaB	1.7084254	0
K02815	sorbose PTS system EIID component	sorM, sorD	1.7084254	0
K03231	elongation factor 1-alpha	EEF1A	1.7084254	0
K07032	uncharacterized protein	K07032	5.9922113	10.21051
K19688	biofilm regulator BssR	bssR	3.4241207	0
K01916	NAD+ synthase [EC:6.3.1.5]	nadE	2.5680904	6.418667
K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	BDH, bdhA	3.4241207	0
K06862	energy-converting hydrogenase B subunit Q	ehbQ	1.7120603	0
K14125	energy-converting hydrogenase B subunit P	ehbP	1.7120603	0
K03725	putative ATP-dependent RNA helicase [EC:3.6.4.-]	K03725	1.7120603	0
K02243	competence protein ComGA	comGA	3.5870328000000002	0
K11685	DNA-binding protein StpA	stpA	1.7157109	0
K07644	two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]	cusS, copS, silS	1.7157109	3.2847483
K09473	gamma-glutamyl-gamma-aminobutyrate hydrolase [EC:3.5.1.94]	puuD	2.5790653	0
K11474	GntR family transcriptional regulator, glc operon transcriptional activator	glcC	1.7193769	0
K14348	GntR family transcriptional regulator, L-lactate dehydrogenase operon regulator	lldR	1.7193769	0
K00427	L-lactate permease	lldP, lctP	1.7193769	0
K02550	glycolate permease	glcA	1.7193769	0
K00442	coenzyme F420 hydrogenase subunit delta	frhD	1.7230585	0
K15675	rhizoxin biosynthesis, polyketide synthase / nonribosomal peptide synthetase RhiB	rhiB	1.7230585	0
K07309	Tat-targeted selenate reductase subunit YnfE [EC:1.97.1.9]	ynfE	3.7135916	12.5620346
K07310	Tat-targeted selenate reductase subunit YnfF [EC:1.97.1.9]	ynfF	3.7135916	0
K05685	macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]	macB	2.5957046	0
K05342	alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]	treP	3.7509118999999997	21.273091
K09712	uncharacterized protein	K09712	1.7341992	0
K07286	uncharacterized lipoprotein	yajG	1.7341992	0
K05822	tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]	dapH, dapD	1.7341992	0
K10221	2-pyrone-4,6-dicarboxylate lactonase [EC:3.1.1.57]	ligI	6.2979401	0
K12069	conjugal transfer pilus assembly protein TraA	traA	3.4758892	0
K17104	phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]	E2.5.1.41	1.7379446	0
K02445	MFS transporter, OPA family, glycerol-3-phosphate transporter	glpT	2.606917	27.6787834
K12543	outer membrane protein, adhesin transport system	lapE	1.7379446	8.0937376
K02850	heptose II phosphotransferase [EC:2.7.1.-]	waaY, rfaY	7.752211000000001	0
K03276	UDP-glucose/galactose:(glucosyl)LPS alpha-1,2-glucosyl/galactosyltransferase [EC:2.4.1.-]	waaR, waaT, rfaJ	3.483413	0
K03279	UDP-glucose:(galactosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.58]	waaJ, rfaJ	3.483413	0
K12985	(galactosyl)LPS 1,2-glucosyltransferase [EC:2.4.1.-]	waaW	3.483413	0
K01630	2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]	garL	3.8034599	14.8867416
K06944	developmentally-regulated GTP-binding protein [EC:3.6.5.-]	DRG, RBG	2.6239185	0
K11264	methylmalonyl-CoA decarboxylase [EC:4.1.1.-]	scpB, mmcD	2.6239185	0
K08484	phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]	ptsP	5.2883832	0
K03238	translation initiation factor 2 subunit 2	EIF2S2	1.749279	0
K07562	60S ribosomal export protein NMD3	NMD3	1.749279	0
K07345	major type 1 subunit fimbrin (pilin)	fimA	1.749279	0
K07352	type 1 fimbrial protein	sfmA	1.749279	0
K09167	uncharacterized protein	K09167	2.6239185	0
K02297	cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3]	cyoA	1.749279	0
K06075	MarR family transcriptional regulator, transcriptional regulator for hemolysin	slyA	1.749279	0
K01241	AMP nucleosidase [EC:3.2.2.4]	amn	7.2103573	24.5091671
K13409	ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB	cvaB, mchF, raxB	1.7530901	0
K20386	ATP-binding cassette, subfamily B, bacterial CylB	cylB	1.7530901	0
K01669	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	phr, PHR1	3.5138354	0
K09004	uncharacterized protein	K09004	7.1213733999999995	4.747391
K00582	tetrahydromethanopterin S-methyltransferase subunit F [EC:2.1.1.86]	mtrF	2.6411436	0
K09909	uncharacterized protein	K09909	1.7607622	0
K01133	choline-sulfatase [EC:3.1.6.6]	betC	3.5292473	26.3778645
K04016	cytochrome c-type biogenesis protein NrfE	nrfE	8.1458083	0
K06952	5'-nucleotidase [EC:3.1.3.89]	yfdR	1.7646236	8.704979
K06899	nucleoid-associated protein	ndpA	2.6527529	0
K09723	DNA replication factor GINS	ginS	1.768502	0
K18920	protein HokA	hokA	4.9364877	0
K02170	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]	bioH	1.768502	0
K08680	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]	menH	1.768502	5.5247245
K10216	2-hydroxymuconate-semialdehyde hydrolase [EC:3.7.1.9]	dmpD, xylF	1.768502	0
K15756	2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoate hydrolase [EC:3.7.1.13]	carC	1.768502	0
K11921	LysR family transcriptional regulator, cyn operon transcriptional activator	cynR	4.8333752	12.78315
K10678	nitroreductase [EC:1.-.-.-]	nfsA	1.7723974	0
K08318	4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373]	yihU	1.7723974	0
K00846	ketohexokinase [EC:2.7.1.3]	KHK	1.7723974	0
K18478	sulfofructose kinase [EC:2.7.1.184]	yihV	1.7723974	0
K07557	archaeosine synthase alpha-subunit [EC:2.6.1.97 2.6.1.-]	tgtA2, arcS	1.7763098	0
K01941	urea carboxylase [EC:6.3.4.6]	E6.3.4.6	6.278954	32.7189772
K12297	23S rRNA (guanine2069-N7)-methyltransferase / 23S rRNA (guanine2445-N2)-methyltransferase [EC:2.1.1.264 2.1.1.173]	rlmKL	4.600339399999999	0
K19226	cationic peptide transport system substrate-binding protein	sapA	1.7841872	0
K19242	LysR family transcriptional regulator, repressor for citA	citR	3.6904413	0
K03337	5-deoxy-glucuronate isomerase [EC:5.3.1.30]	iolB	10.8663358	48.184732399999994
K11076	putrescine transport system ATP-binding protein [EC:7.6.2.16]	potG, spuF	3.5842688	0
K07307	anaerobic dimethyl sulfoxide reductase subunit B	dmsB	2.6882017	16.9691944
K07311	Tat-targeted selenate reductase subunit YnfG	ynfG	2.6882017	0
K01596	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	E4.1.1.32, pckA, PCK	1.7921344	48.80080469999999
K08724	penicillin-binding protein 2B	pbpB	1.7961347	0
K11896	type VI secretion system protein ImpG	impG, vasA	1.7961347	0
K12582	dTDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase [EC:2.4.1.325]	wecF, rffT	1.7961347	0
K10038	glutamine transport system ATP-binding protein [EC:7.4.2.1]	glnQ	3.600306	3.2507975
K00917	tagatose 6-phosphate kinase [EC:2.7.1.144]	lacC	4.8927863	18.3250861
K10977	methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	aksA	3.6083784	0
K12943	lipoprotein YgeR	ygeR	2.7062838	0
K21512	terminase, large subunit [EC:3.1.21.4]	gpA	1.8041892	0
K19172	DNA sulfur modification protein DndE	dndE	5.4247303	0
K02046	sulfate/thiosulfate transport system permease protein	cysU	2.7123652	34.241932
K15551	taurine transport system substrate-binding protein	tauA	1.8123162	0
K04335	minor curlin subunit	csgB	1.8123162	0
K10975	allantoin permease	allP	4.541018	0
K09921	uncharacterized protein	K09921	3.6328142	0
K06162	alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [EC:3.6.1.63]	phnM	1.8164071	11.513001899999999
K01001	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15]	ALG7	1.8164071	0
K14127	F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6]	mvhD, vhuD, vhcD	3.6410334	0
K04844	@	@	1.8205167	8.892277
K21355	1,2-alpha-glucosylglycerol phosphorylase [EC:2.4.1.332]	ggp	1.8205167	0
K18866	zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.17.14]	vanXY	11.289989	9.621521999999999
K00647	3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	fabB	1.8246448	66.2676173
K05802	potassium-dependent mechanosensitive channel	mscK, kefA, aefA	1.8246448	20.730353
K18827	O-antigen chain-terminating bifunctional methyltransferase/kinase [EC:2.1.1.- 2.1.1.294 2.7.1.181]	wbdD	1.8246448	16.021844
K02280	pilus assembly protein CpaC	cpaC, rcpA	7.315167	3.7969577
K02773	galactitol PTS system EIIA component [EC:2.7.1.200]	gatA, sgcA	3.8404625	2.6155066
K07696	two-component system, NarL family, response regulator NreC	nreC	1.8287917	27.795833000000002
K19338	LysR family transcriptional regulator, nitrogen assimilation regulatory protein	nac	1.8287917	0
K10978	methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-]	aksF	3.665915	0
K11198	@	@	1.8329575	0
K11199	@	@	1.8329575	0
K11200	2-O-A-mannosyl-D-glycerate PTS system EIIABC component [EC:2.7.1.195]	mngA, hrsA	1.8329575	0
K16322	low-affinity inorganic phosphate transporter	pit	1.8371423	0
K00109	2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]	L2HGDH	1.8371423	0
K15736	(S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13]	lhgO	6.804231	0
K06858	vitamin B12 transport system substrate-binding protein	btuF	1.8371423	0
K11782	chorismate dehydratase [EC:4.2.1.151]	mqnA	4.603366	0
K00786	beta-1,6-galactosyltransferase [EC:2.4.1.-]	GALT29A	2.7620196	13.972449600000001
K19234	L,D-transpeptidase YnhG	ynhG	2.7620196	5.9717975
K19235	L,D-transpeptidase YbiS	ybiS	2.7620196	0
K19236	L,D-transpeptidase YcfS	ycfS	2.7620196	5.9717975
K17247	methionine sulfoxide reductase heme-binding subunit	msrQ	2.7620196	12.1066663
K03120	transcription initiation factor TFIID TATA-box-binding protein	TBP, tbp	1.8413464	0
K03490	AraC family transcriptional regulator, dual regulator of chb operon	chbR, celD	3.6826928	0
K03045	DNA-directed RNA polymerase subunit B" [EC:2.7.7.6]	rpoB2	1.8455696	0
K02786	lactose PTS system EIIA component [EC:2.7.1.207]	lacF	4.8706385999999995	5.7054815
K03478	chitin disaccharide deacetylase [EC:3.5.1.105]	chbG	1.8498123	0
K18882	DNA primase large subunit	priL, pri2, priB	3.7081492	0
K02553	regulator of ribonuclease activity A	rraA, menG	3.7081492	0
K14122	energy-converting hydrogenase B subunit M	ehbM	1.8540746	0
K18530	putative aminopeptidase FrvX [EC:3.4.11.-]	frvX	1.8540746	0
K11894	type VI secretion system protein ImpI	impI, vasC	2.7875347	0
K12529	putative selenate reductase FAD-binding subunit	ygfM	3.716713	0
K05566	multicomponent Na+:H+ antiporter subunit B	mnhB, mrpB	6.1310322	17.1288944
K02806	nitrogen PTS system EIIA component [EC:2.7.1.-]	ptsN	6.2554515	19.8093868
K19776	GntR family transcriptional regulator, galactonate operon transcriptional repressor	dgoR	1.8583565	0
K01777	proline racemase [EC:5.1.1.4]	prdF	8.0807687	2.974134
K07772	two-component system, OmpR family, torCAD operon response regulator TorR	torR	1.8626581	0
K13812	bifunctional enzyme Fae/Hps [EC:4.2.1.147 4.1.2.43]	fae-hps	1.8713219	0
